index,Date,Open,High,Low,Close,Volume,OpenInt
0,1990-03-26,0.06599,0.06599,0.06599,0.06599,51415961,0
1,1990-03-27,0.06599,0.07447999999999999,0.06599,0.07447999999999999,20322376,0
2,1990-03-28,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,12653555,0
3,1990-03-29,0.07447999999999999,0.07447999999999999,0.06599,0.07447999999999999,20984685,0
4,1990-03-30,0.06599,0.06599,0.06599,0.06599,36705768,0
5,1990-04-02,0.06599,0.06599,0.06599,0.06599,20217800,0
6,1990-04-03,0.06599,0.06599,0.06599,0.06599,11886676,0
7,1990-04-04,0.06599,0.06599,0.06599,0.06599,19172055,0
8,1990-04-05,0.06599,0.06599,0.06599,0.06599,11816953,0
9,1990-04-06,0.06599,0.06599,0.06599,0.06599,14501042,0
10,1990-04-09,0.06599,0.06599,0.06599,0.06599,8714570,0
11,1990-04-10,0.06599,0.06599,0.05786,0.06599,42283094,0
12,1990-04-11,0.06599,0.06599,0.06599,0.06599,31198159,0
13,1990-04-12,0.06599,0.06599,0.06599,0.06599,17045696,0
14,1990-04-16,0.06599,0.06599,0.06599,0.06599,8644854,0
15,1990-04-17,0.06599,0.06599,0.06599,0.06599,8505420,0
16,1990-04-18,0.06599,0.06599,0.06599,0.06599,30605568,0
17,1990-04-19,0.06599,0.06599,0.06599,0.06599,31860469,0
18,1990-04-20,0.06599,0.06599,0.06599,0.06599,10666634,0
19,1990-04-23,0.06599,0.06599,0.06599,0.06599,8156839,0
20,1990-04-24,0.06599,0.06599,0.06599,0.06599,13559872,0
21,1990-04-25,0.06599,0.06599,0.06599,0.06599,8888863,0
22,1990-04-26,0.06599,0.06599,0.06599,0.06599,14396469,0
23,1990-04-27,0.06599,0.06599,0.06599,0.06599,5995628,0
24,1990-04-30,0.06599,0.06599,0.06599,0.06599,43363700,0
25,1990-05-01,0.06599,0.06599,0.06599,0.06599,36775487,0
26,1990-05-02,0.06599,0.06599,0.06599,0.06599,3973844,0
27,1990-05-03,0.06599,0.07447999999999999,0.06599,0.07447999999999999,9760316,0
28,1990-05-04,0.06599,0.07447999999999999,0.06599,0.07447999999999999,8819143,0
29,1990-05-07,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,17742864,0
30,1990-05-08,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,17603430,0
31,1990-05-09,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,12409546,0
32,1990-05-10,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,5298458,0
33,1990-05-11,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,36984635,0
34,1990-05-14,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,18997762,0
35,1990-05-15,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,29943260,0
36,1990-05-16,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,23633919,0
37,1990-05-17,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,8540278,0
38,1990-05-18,0.07447999999999999,0.07447999999999999,0.06599,0.07447999999999999,56470413,0
39,1990-05-21,0.06599,0.07447999999999999,0.06599,0.07447999999999999,5647044,0
40,1990-05-22,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,29734112,0
41,1990-05-23,0.07447999999999999,0.07447999999999999,0.06599,0.06599,49603333,0
42,1990-05-24,0.07447999999999999,0.07447999999999999,0.06599,0.07447999999999999,11433514,0
43,1990-05-25,0.06599,0.07447999999999999,0.06599,0.06599,5612182,0
44,1990-05-29,0.06599,0.07447999999999999,0.06599,0.06599,25446542,0
45,1990-05-30,0.06599,0.06599,0.06599,0.06599,117367828,0
46,1990-05-31,0.06599,0.07447999999999999,0.06599,0.07447999999999999,126152112,0
47,1990-06-01,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,126430981,0
48,1990-06-04,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,60339685,0
49,1990-06-05,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,68914817,0
50,1990-06-06,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,28270067,0
51,1990-06-07,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,22553305,0
52,1990-06-08,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,8505420,0
53,1990-06-11,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,5019593,0
54,1990-06-12,0.07447999999999999,0.0826,0.07447999999999999,0.0826,162091000,0
55,1990-06-13,0.0826,0.0826,0.0826,0.0826,63232920,0
56,1990-06-14,0.0826,0.0826,0.0826,0.0826,67520487,0
57,1990-06-15,0.0826,0.0826,0.0826,0.0826,8435704,0
58,1990-06-18,0.0826,0.0826,0.07447999999999999,0.07447999999999999,14710196,0
59,1990-06-19,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,25725410,0
60,1990-06-20,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,37368077,0
61,1990-06-21,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,12897566,0
62,1990-06-22,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,1533766,0
63,1990-06-25,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,4845298,0
64,1990-06-26,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,6867082,0
65,1990-06-27,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,5228745,0
66,1990-06-28,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,186666087,0
67,1990-06-29,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,59921382,0
68,1990-07-02,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,46640379,0
69,1990-07-03,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,5403032,0
70,1990-07-05,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,8400843,0
71,1990-07-06,0.07447999999999999,0.07447999999999999,0.07447999999999999,0.07447999999999999,4671007,0
