index,Date,Open,High,Low,Close,Volume,OpenInt
59,1972-04-13,0.01592,0.01592,0.01592,0.01592,1363588,0
60,1972-04-14,0.01592,0.01592,0.01592,0.01592,4696807,0
61,1972-04-17,0.01592,0.01592,0.01592,0.01592,8484565,0
62,1972-04-18,0.01592,0.01592,0.01592,0.01592,17878190,0
63,1972-04-19,0.01592,0.01592,0.01592,0.01592,1666608,0
64,1972-04-20,0.01592,0.01592,0.01592,0.01592,3030198,0
65,1972-04-21,0.01592,0.01592,0.01592,0.01592,2424162,0
66,1972-04-24,0.01592,0.01592,0.01592,0.01592,2121142,0
67,1972-04-25,0.01592,0.01592,0.01592,0.01592,4242279,0
68,1972-04-26,0.01592,0.01592,0.01592,0.01592,9393623,0
69,1972-04-27,0.01592,0.01592,0.01592,0.01592,3030198,0
70,1972-04-28,0.01592,0.01592,0.01592,0.01592,1969629,0
71,1972-05-01,0.01592,0.01592,0.01592,0.01592,1666608,0
72,1972-05-02,0.01592,0.01592,0.01592,0.01592,2121142,0
73,1972-05-03,0.01592,0.01592,0.01592,0.01592,1060564,0
74,1972-05-04,0.01592,0.01592,0.01592,0.01592,2424162,0
75,1972-05-05,0.01592,0.01592,0.01592,0.01592,1363588,0
76,1972-05-08,0.01592,0.01592,0.01592,0.01592,606038,0
77,1972-05-09,0.01592,0.01592,0.01592,0.01592,2575666,0
78,1972-05-10,0.01592,0.01592,0.01592,0.01592,1060564,0
79,1972-05-11,0.01592,0.01592,0.01592,0.01592,454526,0
80,1972-05-12,0.01592,0.01592,0.01592,0.01592,3787746,0
81,1972-05-15,0.01592,0.01592,0.01592,0.01592,14090431,0
82,1972-05-16,0.01592,0.01592,0.01592,0.01592,3181706,0
83,1972-05-17,0.01592,0.01592,0.01592,0.01592,13635905,0
84,1972-05-18,0.01592,0.01592,0.01592,0.01592,7120970,0
85,1972-05-19,0.01592,0.01592,0.01592,0.01592,909061,0
86,1972-05-22,0.01592,0.01592,0.01592,0.01592,2272648,0
87,1972-05-23,0.01592,0.01592,0.01592,0.01592,6211908,0
88,1972-05-24,0.01592,0.01592,0.01592,0.01592,4090767,0
89,1972-05-25,0.01592,0.01592,0.01592,0.01592,4696807,0
90,1972-05-26,0.01592,0.01592,0.01592,0.01592,34241268,0
91,1972-05-30,0.01592,0.01592,0.01592,0.01592,4090767,0
92,1972-05-31,0.01592,0.01592,0.01592,0.01592,2575666,0
93,1972-06-01,0.01592,0.01592,0.01592,0.01592,16969130,0
94,1972-06-02,0.01592,0.01592,0.01592,0.01592,7423988,0
95,1972-06-05,0.01592,0.01592,0.01592,0.01592,3333221,0
96,1972-06-06,0.01592,0.01592,0.01592,0.01592,5605870,0
97,1972-06-07,0.01592,0.01592,0.01592,0.01592,2121142,0
98,1972-06-08,0.01592,0.01592,0.01592,0.01592,2272648,0
99,1972-06-09,0.01592,0.01592,0.01592,0.01592,6817947,0
100,1972-06-12,0.01592,0.01592,0.01592,0.01592,25908217,0
101,1972-06-13,0.01592,0.01592,0.01592,0.01592,15454028,0
102,1972-06-14,0.01592,0.01592,0.01592,0.01592,4999826,0
103,1972-06-15,0.01592,0.01592,0.01592,0.01592,1969629,0
104,1972-06-16,0.01592,0.01592,0.01592,0.01592,3787746,0
105,1972-06-19,0.01592,0.01592,0.01592,0.01592,9393623,0
106,1972-06-20,0.01592,0.01592,0.01592,0.01592,7878523,0
107,1972-06-21,0.01592,0.01592,0.01592,0.01592,16363089,0
108,1972-06-22,0.02398,0.02398,0.02398,0.02398,12575331,0
109,1972-06-23,0.02398,0.02398,0.02398,0.02398,8030028,0
110,1972-06-26,0.02398,0.02398,0.02398,0.02398,9545130,0
111,1972-06-27,0.02398,0.02398,0.02398,0.02398,5454365,0
112,1972-06-28,0.02398,0.02398,0.02398,0.02398,25302175,0
113,1972-06-29,0.02398,0.02398,0.02398,0.02398,6666445,0
114,1972-06-30,0.02398,0.02398,0.02398,0.02398,9242109,0
115,1972-07-03,0.02398,0.02398,0.02398,0.02398,1818120,0
116,1972-07-05,0.02398,0.02398,0.02398,0.02398,8939091,0
117,1972-07-06,0.02398,0.02398,0.02398,0.02398,21817449,0
118,1972-07-07,0.02398,0.02398,0.02398,0.02398,13938930,0
119,1972-07-10,0.02398,0.02398,0.02398,0.02398,4242279,0
120,1972-07-11,0.02398,0.02398,0.02398,0.02398,24696136,0
121,1972-07-12,0.02398,0.03216,0.02398,0.02398,18635737,0
122,1972-07-13,0.02398,0.02398,0.02398,0.02398,34998819,0
123,1972-07-14,0.02398,0.02398,0.02398,0.02398,4090767,0
124,1972-07-17,0.02398,0.02398,0.02398,0.02398,14847990,0
125,1972-07-18,0.02398,0.02398,0.02398,0.02398,5151343,0
126,1972-07-19,0.02398,0.02398,0.02398,0.02398,8939091,0
127,1972-07-20,0.02398,0.02398,0.02398,0.02398,3181706,0
128,1972-07-21,0.02398,0.02398,0.02398,0.02398,4242279,0
129,1972-07-24,0.02398,0.03216,0.02398,0.02398,6363424,0
130,1972-07-25,0.02398,0.02398,0.02398,0.02398,10757212,0
131,1972-07-26,0.02398,0.02398,0.02398,0.02398,3484727,0
132,1972-07-27,0.02398,0.02398,0.02398,0.02398,6514926,0
133,1972-07-28,0.02398,0.02398,0.02398,0.02398,757546,0
134,1972-07-31,0.02398,0.03216,0.02398,0.02398,49543789,0
135,1972-08-01,0.02398,0.03216,0.02398,0.02398,6363424,0
136,1972-08-02,0.02398,0.03216,0.02398,0.02398,7878523,0
137,1972-08-03,0.02398,0.03216,0.02398,0.02398,1969629,0
138,1972-08-04,0.02398,0.03216,0.02398,0.02398,3939259,0
139,1972-08-07,0.02398,0.03216,0.02398,0.02398,2272648,0
140,1972-08-08,0.02398,0.03216,0.02398,0.02398,4848325,0
141,1972-08-09,0.02398,0.03216,0.02398,0.02398,3484727,0
142,1972-08-10,0.02398,0.03216,0.02398,0.02398,9393623,0
143,1972-08-11,0.02398,0.03216,0.02398,0.02398,7727006,0
144,1972-08-14,0.02398,0.03216,0.02398,0.02398,5151343,0
145,1972-08-15,0.03216,0.03216,0.03216,0.03216,3181706,0
146,1972-08-16,0.03216,0.03216,0.03216,0.03216,9545130,0
147,1972-08-17,0.03216,0.03216,0.03216,0.03216,3939259,0
148,1972-08-18,0.03216,0.03216,0.03216,0.03216,8939091,0
149,1972-08-21,0.03216,0.03216,0.03216,0.03216,13938930,0
150,1972-08-22,0.03216,0.03216,0.03216,0.03216,2424162,0
151,1972-08-23,0.03216,0.03216,0.03216,0.03216,13938930,0
152,1972-08-24,0.03216,0.03216,0.02398,0.02398,11666269,0
153,1972-08-25,0.03216,0.03216,0.03216,0.03216,14847990,0
154,1972-08-28,0.03216,0.03216,0.03216,0.03216,8030028,0
155,1972-08-29,0.03216,0.03216,0.03216,0.03216,8636069,0
156,1972-08-30,0.03216,0.03216,0.03216,0.03216,454526,0
157,1972-08-31,0.03216,0.03216,0.03216,0.03216,1818120,0
158,1972-09-01,0.03216,0.03216,0.03216,0.03216,454526,0
159,1972-09-05,0.03216,0.03216,0.03216,0.03216,3030198,0
160,1972-09-06,0.03216,0.03216,0.03216,0.03216,3787746,0
161,1972-09-07,0.03216,0.03216,0.03216,0.03216,1515101,0
162,1972-09-08,0.03216,0.03216,0.03216,0.03216,3030198,0
163,1972-09-11,0.03216,0.03216,0.03216,0.03216,5757383,0
164,1972-09-12,0.03216,0.03216,0.02398,0.02398,4848325,0
165,1972-09-13,0.03216,0.03216,0.03216,0.03216,5605870,0
166,1972-09-14,0.03216,0.03216,0.03216,0.03216,5605870,0
167,1972-09-15,0.03216,0.03216,0.03216,0.03216,5908890,0
168,1972-09-18,0.03216,0.03216,0.03216,0.03216,2121142,0
169,1972-09-19,0.03216,0.03216,0.03216,0.03216,2121142,0
170,1972-09-20,0.03216,0.03216,0.03216,0.03216,757546,0
171,1972-09-21,0.03216,0.03216,0.03216,0.03216,4090767,0
172,1972-09-22,0.03216,0.03216,0.03216,0.03216,1969629,0
173,1972-09-25,0.03216,0.03216,0.03216,0.03216,1060564,0
174,1972-09-26,0.03216,0.03216,0.03216,0.03216,1212079,0
175,1972-09-27,0.03216,0.03216,0.02398,0.02398,4242279,0
176,1972-09-28,0.03216,0.03216,0.03216,0.03216,16817614,0
177,1972-09-29,0.03216,0.03216,0.03216,0.03216,3181706,0
178,1972-10-02,0.03216,0.03216,0.03216,0.03216,1515101,0
179,1972-10-03,0.03216,0.03216,0.03216,0.03216,2272648,0
180,1972-10-04,0.03216,0.03216,0.03216,0.03216,8030028,0
181,1972-10-05,0.03216,0.03216,0.03216,0.03216,8333046,0
182,1972-10-06,0.03216,0.03216,0.03216,0.03216,11363251,0
183,1972-10-09,0.03216,0.03216,0.03216,0.03216,6060405,0
184,1972-10-10,0.03216,0.03216,0.03216,0.03216,17120632,0
185,1972-10-11,0.03216,0.03216,0.03216,0.03216,15605531,0
186,1972-10-12,0.04017,0.04017,0.04017,0.04017,7878523,0
187,1972-10-13,0.04017,0.04017,0.03216,0.03216,4090767,0
188,1972-10-16,0.03216,0.04017,0.03216,0.03216,2424162,0
189,1972-10-17,0.03216,0.03216,0.03216,0.03216,10151172,0
190,1972-10-18,0.03216,0.03216,0.03216,0.03216,6514926,0
191,1972-10-19,0.03216,0.03216,0.03216,0.03216,3939259,0
192,1972-10-20,0.03216,0.03216,0.03216,0.03216,2121142,0
193,1972-10-23,0.04017,0.04017,0.04017,0.04017,4999826,0
194,1972-10-24,0.04017,0.04017,0.03216,0.03216,9545130,0
195,1972-10-25,0.04017,0.04017,0.04017,0.04017,4393788,0
196,1972-10-26,0.04017,0.04017,0.04017,0.04017,3636238,0
197,1972-10-27,0.03216,0.03216,0.03216,0.03216,3636238,0
198,1972-10-30,0.03216,0.03216,0.03216,0.03216,1818120,0
199,1972-10-31,0.03216,0.03216,0.03216,0.03216,3333221,0
200,1972-11-01,0.03216,0.03216,0.03216,0.03216,3484727,0
201,1972-11-02,0.03216,0.03216,0.03216,0.03216,909061,0
202,1972-11-03,0.03216,0.03216,0.03216,0.03216,757546,0
203,1972-11-06,0.03216,0.03216,0.03216,0.03216,757546,0
204,1972-11-08,0.03216,0.03216,0.03216,0.03216,1060564,0
205,1972-11-09,0.03216,0.03216,0.03216,0.03216,1515101,0
206,1972-11-10,0.03216,0.03216,0.03216,0.03216,1969629,0
207,1972-11-13,0.03216,0.03216,0.03216,0.03216,4848325,0
208,1972-11-14,0.03216,0.03216,0.03216,0.03216,7878523,0
209,1972-11-15,0.03216,0.03216,0.03216,0.03216,2424162,0
210,1972-11-16,0.03216,0.03216,0.03216,0.03216,9848151,0
211,1972-11-17,0.03216,0.03216,0.03216,0.03216,5454365,0
212,1972-11-20,0.03216,0.03216,0.03216,0.03216,9545130,0
213,1972-11-21,0.03216,0.03216,0.03216,0.03216,1969629,0
214,1972-11-22,0.03216,0.03216,0.03216,0.03216,4848325,0
215,1972-11-24,0.03216,0.03216,0.03216,0.03216,16211571,0
216,1972-11-27,0.03216,0.03216,0.03216,0.03216,2878687,0
217,1972-11-28,0.03216,0.03216,0.03216,0.03216,4848325,0
218,1972-11-29,0.03216,0.03216,0.03216,0.03216,6514926,0
219,1972-11-30,0.03216,0.03216,0.03216,0.03216,6060405,0
220,1972-12-01,0.03216,0.03216,0.03216,0.03216,3939259,0
221,1972-12-04,0.03216,0.03216,0.03216,0.03216,4242279,0
222,1972-12-05,0.03216,0.03216,0.03216,0.03216,1666608,0
223,1972-12-06,0.03216,0.03216,0.03216,0.03216,3181706,0
224,1972-12-07,0.03216,0.03216,0.03216,0.03216,1666608,0
225,1972-12-08,0.03216,0.03216,0.03216,0.03216,8787587,0
226,1972-12-11,0.03216,0.03216,0.03216,0.03216,10757212,0
227,1972-12-12,0.03216,0.03216,0.03216,0.03216,606038,0
228,1972-12-13,0.03216,0.03216,0.03216,0.03216,303020,0
229,1972-12-14,0.03216,0.03216,0.03216,0.03216,303020,0
230,1972-12-15,0.03216,0.04017,0.03216,0.03216,24999155,0
231,1972-12-18,0.03216,0.03216,0.03216,0.03216,18635737,0
232,1972-12-19,0.03216,0.03216,0.03216,0.03216,5605870,0
233,1972-12-20,0.03216,0.03216,0.03216,0.03216,5302847,0
234,1972-12-21,0.03216,0.03216,0.03216,0.03216,3484727,0
235,1972-12-22,0.03216,0.03216,0.03216,0.03216,1969629,0
236,1972-12-26,0.03216,0.03216,0.03216,0.03216,7727006,0
237,1972-12-27,0.03216,0.03216,0.03216,0.03216,14090431,0
238,1972-12-29,0.03216,0.03216,0.03216,0.03216,6211908,0
239,1973-01-02,0.03216,0.03216,0.03216,0.03216,25756713,0
240,1973-01-03,0.03216,0.03216,0.03216,0.03216,4242279,0
241,1973-01-04,0.03216,0.03216,0.03216,0.03216,5605870,0
242,1973-01-05,0.03216,0.03216,0.03216,0.03216,1060564,0
243,1973-01-08,0.03216,0.03216,0.03216,0.03216,73027846,0
244,1973-01-09,0.03216,0.03216,0.03216,0.03216,13181372,0
245,1973-01-10,0.03216,0.03216,0.03216,0.03216,2575666,0
246,1973-01-11,0.03216,0.03216,0.03216,0.03216,1969629,0
247,1973-01-12,0.03216,0.03216,0.03216,0.03216,15605531,0
248,1973-01-15,0.03216,0.03216,0.03216,0.03216,5302847,0
249,1973-01-16,0.03216,0.03216,0.03216,0.03216,7120970,0
250,1973-01-17,0.03216,0.03216,0.03216,0.03216,9545130,0
251,1973-01-18,0.03216,0.03216,0.03216,0.03216,27120295,0
252,1973-01-19,0.03216,0.03216,0.03216,0.03216,5605870,0
253,1973-01-22,0.03216,0.03216,0.03216,0.03216,9545130,0
254,1973-01-23,0.03216,0.03216,0.03216,0.03216,3636238,0
255,1973-01-24,0.03216,0.03216,0.03216,0.03216,11969289,0
256,1973-01-26,0.03216,0.03216,0.03216,0.03216,3787746,0
257,1973-01-29,0.03216,0.03216,0.03216,0.03216,1212079,0
258,1973-01-30,0.03216,0.03216,0.03216,0.03216,454526,0
259,1973-01-31,0.03216,0.03216,0.03216,0.03216,3484727,0
260,1973-02-01,0.03216,0.03216,0.03216,0.03216,24393116,0
261,1973-02-02,0.03216,0.03216,0.03216,0.03216,4848325,0
262,1973-02-05,0.03216,0.03216,0.03216,0.03216,4545305,0
263,1973-02-06,0.03216,0.03216,0.03216,0.03216,23029537,0
264,1973-02-07,0.03216,0.03216,0.03216,0.03216,5302847,0
265,1973-02-08,0.03216,0.03216,0.03216,0.03216,3030198,0
266,1973-02-09,0.03216,0.03216,0.03216,0.03216,606038,0
267,1973-02-12,0.03216,0.03216,0.03216,0.03216,10454191,0
268,1973-02-13,0.03216,0.03216,0.03216,0.03216,18938757,0
269,1973-02-14,0.03216,0.03216,0.03216,0.03216,34695801,0
270,1973-02-15,0.03216,0.03216,0.03216,0.03216,10605703,0
271,1973-02-16,0.03216,0.03216,0.03216,0.03216,10302687,0
272,1973-02-20,0.03216,0.03216,0.03216,0.03216,1666608,0
273,1973-02-21,0.03216,0.03216,0.03216,0.03216,757546,0
274,1973-02-22,0.03216,0.03216,0.03216,0.03216,3484727,0
275,1973-02-23,0.03216,0.03216,0.03216,0.03216,303020,0
276,1973-02-26,0.03216,0.03216,0.03216,0.03216,9393623,0
277,1973-02-27,0.03216,0.03216,0.03216,0.03216,8484565,0
278,1973-02-28,0.03216,0.03216,0.03216,0.03216,4999826,0
279,1973-03-01,0.03216,0.03216,0.02398,0.02398,4696807,0
280,1973-03-02,0.02398,0.03216,0.02398,0.02398,5908890,0
281,1973-03-05,0.02398,0.03216,0.02398,0.02398,4848325,0
282,1973-03-06,0.03216,0.03216,0.03216,0.03216,28029360,0
283,1973-03-07,0.03216,0.03216,0.03216,0.03216,17120632,0
284,1973-03-08,0.03216,0.03216,0.03216,0.03216,606038,0
285,1973-03-09,0.03216,0.03216,0.03216,0.03216,3181706,0
286,1973-03-12,0.03216,0.03216,0.03216,0.03216,3636238,0
287,1973-03-13,0.03216,0.03216,0.03216,0.03216,1060564,0
288,1973-03-14,0.03216,0.03216,0.03216,0.03216,454526,0
289,1973-03-15,0.03216,0.03216,0.03216,0.03216,5302847,0
290,1973-03-16,0.03216,0.03216,0.03216,0.03216,22271977,0
291,1973-03-19,0.03216,0.03216,0.03216,0.03216,2575666,0
292,1973-03-20,0.03216,0.03216,0.03216,0.03216,3939259,0
293,1973-03-21,0.02398,0.02398,0.02398,0.02398,11666269,0
294,1973-03-22,0.02398,0.03216,0.02398,0.02398,5454365,0
295,1973-03-23,0.03216,0.03216,0.03216,0.03216,8333046,0
296,1973-03-26,0.03216,0.03216,0.03216,0.03216,3181706,0
297,1973-03-27,0.03216,0.03216,0.03216,0.03216,1363588,0
298,1973-03-28,0.03216,0.03216,0.03216,0.03216,1515101,0
299,1973-03-29,0.03216,0.03216,0.03216,0.03216,3181706,0
300,1973-03-30,0.03216,0.03216,0.03216,0.03216,6211908,0
301,1973-04-02,0.03216,0.03216,0.03216,0.03216,12120805,0
302,1973-04-03,0.03216,0.03216,0.03216,0.03216,3636238,0
303,1973-04-04,0.03216,0.03216,0.03216,0.03216,5151343,0
304,1973-04-05,0.03216,0.03216,0.03216,0.03216,25605197,0
305,1973-04-06,0.03216,0.03216,0.03216,0.03216,909061,0
306,1973-04-09,0.03216,0.03216,0.03216,0.03216,2575666,0
307,1973-04-10,0.03216,0.03216,0.03216,0.03216,8585572,0
308,1973-04-11,0.03216,0.03216,0.03216,0.03216,5858390,0
309,1973-04-12,0.03216,0.03216,0.03216,0.03216,3535235,0
310,1973-04-13,0.03216,0.03216,0.03216,0.03216,6868456,0
311,1973-04-16,0.03216,0.03216,0.03216,0.03216,4848325,0
312,1973-04-17,0.03216,0.03216,0.03216,0.03216,1111075,0
313,1973-04-18,0.03216,0.03216,0.03216,0.03216,1919127,0
314,1973-04-19,0.03216,0.03216,0.03216,0.03216,1717113,0
315,1973-04-23,0.04017,0.04017,0.04017,0.04017,8181541,0
316,1973-04-24,0.03216,0.03216,0.03216,0.03216,12322818,0
317,1973-04-25,0.03216,0.03216,0.03216,0.03216,5555366,0
318,1973-04-26,0.03216,0.03216,0.03216,0.03216,7979532,0
319,1973-04-27,0.03216,0.03216,0.03216,0.03216,3232214,0
320,1973-04-30,0.03216,0.03216,0.03216,0.03216,5656376,0
321,1973-05-01,0.03216,0.03216,0.03216,0.03216,9696646,0
322,1973-05-02,0.03216,0.03216,0.03216,0.03216,1010067,0
323,1973-05-03,0.03216,0.03216,0.03216,0.03216,3535235,0
324,1973-05-04,0.03216,0.04017,0.03216,0.03216,6464428,0
325,1973-05-07,0.03216,0.04017,0.03216,0.03216,3333221,0
326,1973-05-08,0.03216,0.04017,0.03216,0.03216,2929197,0
327,1973-05-09,0.03216,0.04017,0.03216,0.03216,10807718,0
328,1973-05-10,0.03216,0.04017,0.03216,0.03216,6262416,0
329,1973-05-11,0.04017,0.04017,0.04017,0.04017,4747315,0
330,1973-05-14,0.04017,0.04017,0.04017,0.04017,5555366,0
331,1973-05-15,0.04017,0.04017,0.04017,0.04017,21716441,0
332,1973-05-16,0.04017,0.04017,0.04017,0.04017,6060405,0
333,1973-05-17,0.04017,0.04017,0.03216,0.03216,5151343,0
334,1973-05-18,0.03216,0.04017,0.03216,0.03216,2929197,0
335,1973-05-21,0.03216,0.03216,0.03216,0.03216,12423825,0
336,1973-05-22,0.03216,0.03216,0.03216,0.03216,3434230,0
337,1973-05-23,0.03216,0.03216,0.03216,0.03216,2121142,0
338,1973-05-24,0.03216,0.03216,0.03216,0.03216,3232214,0
339,1973-05-25,0.03216,0.03216,0.03216,0.03216,14847990,0
340,1973-05-29,0.03216,0.03216,0.03216,0.03216,4646310,0
341,1973-05-30,0.03216,0.03216,0.03216,0.03216,3232214,0
342,1973-05-31,0.03216,0.03216,0.03216,0.03216,7878523,0
343,1973-06-01,0.03216,0.03216,0.03216,0.03216,3030198,0
344,1973-06-04,0.03216,0.03216,0.02398,0.02398,3838256,0
345,1973-06-05,0.02398,0.03216,0.02398,0.02398,4545305,0
346,1973-06-06,0.03216,0.03216,0.03216,0.03216,18686239,0
347,1973-06-07,0.03216,0.03216,0.03216,0.03216,14443961,0
348,1973-06-08,0.03216,0.03216,0.03216,0.03216,2424162,0
349,1973-06-11,0.03216,0.03216,0.03216,0.03216,2020136,0
350,1973-06-12,0.03216,0.04017,0.03216,0.03216,11514764,0
351,1973-06-13,0.03216,0.03216,0.03216,0.03216,11514764,0
352,1973-06-14,0.03216,0.03216,0.03216,0.03216,4545305,0
353,1973-06-15,0.03216,0.03216,0.03216,0.03216,2929197,0
354,1973-06-18,0.03216,0.03216,0.03216,0.03216,2626176,0
355,1973-06-19,0.03216,0.03216,0.03216,0.03216,5454365,0
356,1973-06-20,0.03216,0.03216,0.03216,0.03216,6363424,0
357,1973-06-21,0.03216,0.03216,0.03216,0.03216,1919127,0
358,1973-06-22,0.03216,0.03216,0.03216,0.03216,10807718,0
359,1973-06-25,0.03216,0.03216,0.03216,0.03216,4848325,0
360,1973-06-26,0.03216,0.03216,0.03216,0.03216,16767113,0
361,1973-06-27,0.03216,0.03216,0.03216,0.03216,1212079,0
362,1973-06-28,0.03216,0.03216,0.03216,0.03216,4646310,0
363,1973-06-29,0.03216,0.03216,0.03216,0.03216,707051,0
364,1973-07-02,0.03216,0.03216,0.03216,0.03216,5757383,0
365,1973-07-03,0.03216,0.03216,0.03216,0.03216,3434230,0
366,1973-07-05,0.03216,0.04017,0.03216,0.03216,10302687,0
367,1973-07-06,0.04017,0.04017,0.04017,0.04017,19999329,0
368,1973-07-09,0.04017,0.04017,0.04017,0.04017,24645638,0
369,1973-07-10,0.04017,0.04017,0.04017,0.04017,32120140,0
370,1973-07-11,0.04017,0.04017,0.04017,0.04017,10201677,0
371,1973-07-12,0.04017,0.04017,0.04017,0.04017,15757052,0
372,1973-07-13,0.04017,0.04017,0.04017,0.04017,3030198,0
373,1973-07-16,0.04017,0.04017,0.04017,0.04017,7272486,0
374,1973-07-17,0.04017,0.04017,0.04017,0.04017,7171477,0
375,1973-07-18,0.04017,0.04808,0.04017,0.04017,8282549,0
376,1973-07-19,0.04808,0.04808,0.04808,0.04808,18282217,0
377,1973-07-20,0.04808,0.05615,0.04808,0.04808,16868123,0
378,1973-07-23,0.04808,0.05615,0.04808,0.04808,38988594,0
379,1973-07-24,0.04808,0.05615,0.04808,0.04808,27877851,0
380,1973-07-25,0.05615,0.05615,0.05615,0.05615,15151006,0
381,1973-07-26,0.05615,0.05615,0.05615,0.05615,15656039,0
382,1973-07-27,0.05615,0.05615,0.04808,0.04808,19595303,0
383,1973-07-30,0.05615,0.05615,0.05615,0.05615,5353356,0
384,1973-07-31,0.05615,0.05615,0.05615,0.05615,36564431,0
385,1973-08-01,0.05615,0.05615,0.05615,0.05615,14241947,0
386,1973-08-02,0.05615,0.05615,0.04808,0.04808,10605703,0
387,1973-08-03,0.05615,0.05615,0.05615,0.05615,8787587,0
388,1973-08-06,0.05615,0.05615,0.05615,0.05615,29493962,0
389,1973-08-07,0.05615,0.06406,0.05615,0.05615,19191276,0
390,1973-08-08,0.06406,0.06406,0.06406,0.06406,33332218,0
391,1973-08-09,0.05615,0.05615,0.05615,0.05615,15454028,0
392,1973-08-10,0.05615,0.05615,0.05615,0.05615,10807718,0
393,1973-08-13,0.05615,0.05615,0.05615,0.05615,9797650,0
394,1973-08-14,0.05615,0.05615,0.05615,0.05615,8989598,0
395,1973-08-15,0.05615,0.05615,0.05615,0.05615,8282549,0
